st,stateabbrv,statename,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
35,NM,New Mexico,2013,85.444611,83.824799,85.321671,84.246719,89.800797,89.300148,88.858772,88.658394,79.317993,77.373695,82.628555,81.437584,86.76506,86.124672,87.226189,86.997696,.82338095,.91545779,1.2030963,1.2484093,1.0501267,1.1060129,1.8091487,1.7933788,.78403193,.81751645,1.1050555,1.1407768,.99385011,1.0441071,1.4840367,1.4837443,85547,78026,64594,53487,79177,69439,62391,49009
35,NM,New Mexico,2014,83.307961,81.521255,87.924019,86.952408,84.723846,84.082542,90.425362,90.221687,80.2108,78.220055,82.798035,81.59729,86.711205,86.043121,85.526642,85.312485,1.0601177,1.1216977,.88053232,.95600617,1.9866368,1.9861695,1.3092992,1.3038828,.68437433,.74504018,1.0832788,1.123178,.9684605,1.0235498,2.0360241,2.0119116,82337,75982,61090,50132,76465,66926,59424,45579
36,NY,New York,2001,81.899284,81.443619,84.029228,83.874664,84.480789,84.424843,87.597618,87.539513,77.423386,77.103264,80.506737,80.458435,83.223175,83.23156,86.560287,86.544449,.52704602,.53187841,.52376139,.52100915,.62759316,.62048721,.55399072,.55131745,.40481174,.40132836,.4615224,.45609021,.50804162,.50065988,.38160133,.37502906,634112,628270,550292,555141,551157,570271,548934,568900
36,NY,New York,2002,83.452103,82.982384,83.82019,83.653923,85.031082,84.953568,85.575584,85.526009,77.166321,76.843597,79.262596,79.229927,81.925919,81.951591,84.522621,84.561752,.45582131,.47443986,.49577963,.49539447,.60153276,.59617823,.66738397,.65774417,.35980129,.35773247,.45470032,.44950011,.52295429,.51472563,.53782541,.53113431,685491,657235,609526,688816,644882,600006,583406,668587
36,NY,New York,2003,82.794044,82.30217,83.512634,83.338417,84.936867,84.842949,86.181206,86.106346,77.286377,76.96125,79.637871,79.596802,82.365768,82.382988,84.397034,84.44043,.47829947,.49101374,.51683617,.51654941,.56818616,.56274718,.60110748,.59545851,.37265575,.37013233,.45332006,.44675505,.51548272,.50589931,.56672549,.55926073,693147,669788,634343,727526,660851,610558,599285,699092
36,NY,New York,2004,83.071815,82.575859,83.589531,83.409935,85.037682,84.932892,87.444397,87.34568,77.088181,76.768898,79.794815,79.749504,82.085289,82.103378,84.529297,84.558968,.47440976,.48998171,.54423147,.53841668,.54955465,.54457897,.54300261,.54489726,.36126876,.36217165,.43621933,.43136546,.51033676,.50092947,.54953289,.5393489,700469,675899,642836,743520,666923,616044,609066,713361
36,NY,New York,2005,83.542564,83.024704,84.02935,83.823807,84.73909,84.619507,86.828949,86.713783,78.013893,77.666893,80.50811,80.438927,82.486031,82.492966,85.301529,85.306595,.43430412,.45954391,.53209716,.52864045,.59585768,.58933735,.61047977,.6108411,.37216243,.37338483,.436279,.43110958,.52147275,.51190031,.51065922,.50485355,702312,684256,648592,747435,669675,618677,614741,718286
36,NY,New York,2006,83.916626,83.385513,84.595039,84.372444,84.746513,84.613533,87.167244,87.031479,77.957726,77.610374,81.112968,81.036057,82.270386,82.269936,86.129051,86.117516,.43029323,.45609605,.52575099,.53277117,.61351758,.60789204,.6027,.60366517,.3713834,.37373513,.4537608,.44865608,.51895106,.51114786,.48631978,.48200622,709168,691663,659973,747043,681456,627808,623784,716345
36,NY,New York,2007,84.137932,83.59906,84.803505,84.568237,85.568199,85.415092,87.99646,87.851181,78.112968,77.767387,81.001549,80.929604,83.667801,83.648399,86.206116,86.191704,.41859096,.44490635,.49520323,.49788928,.55452824,.55338097,.51746219,.52414101,.34670964,.35158437,.46578971,.45992348,.49454054,.48774248,.50573051,.49974358,713815,694473,660814,739384,692430,628623,622933,710521
36,NY,New York,2008,84.126366,83.574043,85.385033,85.135071,85.817902,85.649529,87.126266,86.959198,78.07534,77.733368,80.594498,80.522491,83.272156,83.254501,86.980881,86.948944,.43424591,.45742154,.45292252,.45716199,.56428105,.56427187,.61427176,.62205762,.36113912,.36273572,.44705564,.4417735,.50977087,.50350666,.44616497,.44397488,723809,704200,664484,750289,703174,631350,627373,721386
36,NY,New York,2009,83.707275,83.134438,86.087257,85.829735,87.023689,86.843994,88.392242,88.219063,78.253059,77.893097,80.78582,80.706055,83.673424,83.648239,85.561134,85.543274,.43029845,.45750168,.43076682,.44088146,.46660379,.47279435,.47554341,.48411569,.33923626,.34466445,.42663839,.4257724,.48914066,.48328406,.52197325,.51747698,734739,720576,678470,766329,711050,648402,639927,735890
36,NY,New York,2010,84.339218,83.765053,85.335503,85.062729,87.430374,87.242729,88.517944,88.333199,78.784851,78.432785,82.055244,81.957718,84.504753,84.465385,87.230865,87.185059,.41469646,.44653764,.47978356,.49368337,.46289685,.47209316,.50908852,.52011043,.35203889,.3584134,.40643471,.40338477,.46499139,.46096119,.40658435,.40616578,727764,707160,678208,775696,703792,637643,637551,745193
36,NY,New York,2011,84.519188,83.95018,85.81488,85.54335,86.743629,86.54612,88.698097,88.510269,79.660835,79.305901,81.665627,81.579567,84.201973,84.166977,87.029465,86.992004,.40543428,.42756703,.45834032,.46913835,.4999103,.51036406,.52706331,.54023629,.36601979,.3714053,.43819955,.43231511,.46245265,.45829764,.46725759,.46669528,720712,701765,681103,780206,692407,633234,638228,748114
36,NY,New York,2012,83.930161,83.339554,86.3535,86.076332,86.755806,86.547821,88.886223,88.686531,79.185341,78.831818,81.176262,81.090378,83.453293,83.421349,86.645859,86.600998,.43938869,.46153325,.45410001,.46601057,.50423521,.51006347,.46819207,.48754981,.36850259,.37848884,.4326587,.42194,.52287585,.51716268,.46325505,.46045658,728754,708004,678539,780226,701485,635567,633473,747743
36,NY,New York,2013,84.27607,83.679657,85.436592,85.143791,87.777481,87.568886,88.860703,88.651352,79.512878,79.15036,81.598007,81.507149,83.583397,83.553848,87.638435,87.584877,.41760963,.44343477,.49049312,.50051689,.44414616,.45605633,.51093167,.526398,.35608295,.36288035,.45598933,.45133454,.52538472,.5175944,.42893818,.42751125,732606,690487,675208,767380,712507,623653,627446,734973
36,NY,New York,2014,85.588257,85.018356,85.501785,85.203087,88.088112,87.877625,89.597786,89.397835,79.64222,79.281441,81.861374,81.765541,85.157806,85.103088,86.768082,86.72551,.38533041,.4255971,.49817318,.51159346,.44746998,.46273819,.42874029,.44727999,.37805697,.3887004,.43689373,.42909735,.4676477,.46089536,.49516231,.49179804,713967,656128,656043,734846,701578,596004,601321,702475
37,NC,North Carolina,2001,81.569099,82.290314,83.713654,84.169357,86.089104,86.425262,86.641258,86.954208,73.937874,74.857475,79.315369,79.875069,81.843872,82.286583,83.75782,84.145592,.58813918,.57594717,.72894984,.70594126,.79056031,.75973034,.99039298,.94682038,.41089198,.42154413,.58076084,.57050484,.76898444,.74927944,.93672574,.90526634,310617,303642,291822,256500,276855,293636,276750,245101
37,NC,North Carolina,2002,81.114876,81.862473,85.957268,86.338211,86.351982,86.677635,88.065414,88.315147,74.704308,75.637894,78.467735,79.051537,82.867714,83.284569,83.432266,83.834206,.56974566,.56081855,.56130916,.54131514,.7762534,.74589932,.87369078,.83528095,.4411397,.44863483,.60097295,.5943104,.74444181,.72428292,.93621713,.90795952,328063,312609,298531,259204,289424,301152,283391,247879
37,NC,North Carolina,2003,81.165504,81.929482,84.168228,84.614075,86.481209,86.801949,87.815353,88.076561,74.416855,75.350487,78.817032,79.399277,83.313019,83.718407,85.086342,85.428268,.5663799,.55199373,.67425132,.65595669,.75101268,.72331655,.94285357,.90296674,.41917285,.42641363,.57778597,.57319772,.70366228,.68162566,.84314233,.81179935,339408,319136,302230,263816,298674,307110,285834,251816
37,NC,North Carolina,2004,82.778793,83.496658,85.67276,86.067329,86.067719,86.404953,86.604095,86.911545,75.361206,76.304131,80.611229,81.161224,82.732407,83.163033,86.62529,86.913246,.53231072,.51780593,.61280173,.58804053,.77104473,.74162728,.98470783,.9442541,.41773105,.42415315,.57269305,.55825275,.66179556,.64228404,.76229304,.72989887,345953,327100,307494,267044,303588,311818,290692,254659
37,NC,North Carolina,2005,82.384956,83.13501,85.081673,85.510315,85.728264,86.082939,87.801437,88.055298,75.795769,76.750259,79.207329,79.798073,81.682594,82.151588,85.591507,85.924736,.529504,.51234293,.60629666,.58600962,.77874219,.74942118,.93571663,.89754218,.42245793,.42677894,.57663924,.5674141,.72802556,.70871031,.85744393,.82275367,352623,334095,312165,270921,308217,316630,295546,258130
37,NC,North Carolina,2006,82.638695,83.390488,84.67131,85.117966,86.014763,86.358803,87.800262,88.050766,75.335426,76.300995,80.262115,80.837341,83.819893,84.226173,86.045937,86.356934,.51389188,.50190592,.63503861,.61331052,.76399499,.73314196,.87361884,.83691293,.42548442,.42854095,.55226463,.53942323,.6518622,.62869585,.75499159,.72217113,362629,340318,316904,275421,315808,322604,299535,262936
37,NC,North Carolina,2007,83.20739,83.960869,84.532234,84.99823,85.551781,85.922279,89.154305,89.348976,76.009865,76.983833,81.781113,82.324181,83.75441,84.172829,85.837486,86.1689,.50684005,.49071684,.62454641,.59905493,.82838535,.79789144,.76248205,.72993112,.42473623,.42813465,.54757857,.52941364,.67222357,.64897197,.8422969,.80720538,370944,349262,323155,285419,323736,327894,305323,272320
37,NC,North Carolina,2008,83.633629,84.389099,85.534714,85.969223,87.535362,87.828125,88.95993,89.163033,75.810974,76.817589,81.289192,81.862122,82.609406,83.076637,87.306915,87.578285,.46153659,.44437671,.58082807,.55657834,.62256533,.59759539,.79459494,.76130962,.41688323,.41770113,.54744107,.53388834,.75241464,.73150301,.73007542,.69553834,378755,357262,330132,291507,330238,334010,311637,277979
37,NC,North Carolina,2009,81.824089,82.697701,85.091682,85.56591,87.348251,87.65937,88.533615,88.755501,75.195374,76.231972,80.955505,81.556053,84.305557,84.723442,86.057068,86.390923,.51112068,.49585891,.58173192,.55808735,.6582104,.63076031,.82197541,.78583091,.40388376,.4121626,.54059696,.52539009,.6366356,.61029208,.74079013,.70792025,391001,369101,340173,301036,341614,343668,320130,286184
37,NC,North Carolina,2010,82.354012,83.223022,86.012497,86.45575,88.337692,88.612289,89.053154,89.253502,75.9142,76.95208,80.949432,81.559021,84.074348,84.51033,86.743362,87.052536,.47884381,.46391368,.56371689,.53668457,.59893245,.56958878,.73024499,.699341,.40357876,.40506265,.54436672,.52759904,.66837692,.64264107,.74545187,.71018571,389782,374347,342036,296404,342283,344797,320458,281101
37,NC,North Carolina,2011,81.948662,82.85704,85.829193,86.289948,88.151291,88.437553,87.801727,88.061409,74.92347,75.964577,81.347824,81.952103,83.322578,83.795769,87.553642,87.820206,.51047164,.49608237,.59481639,.56749558,.59410548,.56701905,.95404452,.91507435,.39641276,.40903953,.53345382,.51799303,.68098933,.65765256,.66741729,.63437361,388729,376961,340648,294910,341299,342242,320089,279286
37,NC,North Carolina,2012,83.329033,84.188042,85.476089,85.963593,87.967918,88.266365,88.777214,88.987709,75.796867,76.862175,81.590492,82.192719,83.426033,83.902565,85.725182,86.085915,.47105959,.44813585,.55402958,.52758884,.58435756,.55739671,.75865358,.72493428,.40010282,.40263689,.52898347,.51143819,.68417341,.66152865,.85308146,.8150292,386343,379037,343283,297199,340131,343732,322631,281836
37,NC,North Carolina,2013,82.052757,82.990509,85.780289,86.255089,87.037704,87.38015,88.92527,89.129921,75.844917,76.905479,80.424217,81.067665,84.084427,84.537209,86.827179,87.132301,.49491188,.4754253,.56553596,.53851748,.69335878,.66139042,.78892666,.75514996,.42757541,.43277106,.57762623,.56155664,.65061891,.62386185,.77423775,.73645657,389218,380099,342603,296364,350588,346069,320909,279259
37,NC,North Carolina,2014,82.841812,83.744171,86.711388,87.136436,88.158218,88.448372,89.161346,89.355209,76.234787,77.285637,80.153473,80.804749,83.536514,84.01506,87.339973,87.622047,.48708218,.46570867,.51548761,.48893297,.58911812,.5623554,.83944929,.8015995,.44524235,.447716,.58854067,.57266706,.73971057,.71255273,.774499,.73600709,375890,374102,331341,286974,341475,338187,307614,268174
38,ND,North Dakota,2001,84.803024,85.086441,82.558151,82.998955,87.192581,87.448647,89.815193,89.983437,74.792114,75.234093,81.468857,81.860893,79.69384,80.138588,75.686295,76.073105,2.2182107,2.1221251,2.7266483,2.649415,2.4637575,2.3527448,3.6641011,3.5383022,1.6984993,1.699057,2.1092722,2.0549946,2.5535069,2.5323243,2.5559373,2.6136425,20293,25392,27487,15618,20561,28461,26823,14658
38,ND,North Dakota,2002,84.202736,84.50399,86.252495,86.521271,85.404503,85.753334,90.924522,91.010788,78.705727,79.065559,79.045105,79.492271,85.273949,85.554001,79.278435,79.739685,2.3818412,2.2838447,2.3106213,2.2100167,2.8516934,2.7436826,2.4415734,2.3400609,1.6849157,1.635183,2.136317,2.107944,2.28739,2.2032793,3.7970331,3.8006918,21001,25705,28363,15364,20994,28571,27675,14441
38,ND,North Dakota,2003,79.857178,80.310982,84.305511,84.711563,85.826126,86.146446,83.82444,84.23555,78.141685,78.50631,78.995857,79.439987,85.5467,85.807137,88.280136,88.484039,2.3359237,2.2716048,2.9109468,2.8102934,2.6648245,2.5589602,4.2087579,4.1198196,1.7180072,1.665554,2.0112245,1.9798825,2.0985024,2.0198185,3.0956328,2.9772696,21122,25674,29061,15776,20889,28583,28707,14712
38,ND,North Dakota,2004,83.280205,83.628082,86.274155,86.581673,82.615974,83.11409,79.051361,79.53228,81.526527,81.795601,82.391205,82.769417,86.118462,86.38269,86.060707,86.347267,2.4620166,2.3738937,2.5166457,2.4086185,3.6332011,3.5740778,3.8241801,3.8241017,1.5747182,1.5187327,2.2584414,2.195822,2.4446661,2.358948,2.9505773,2.8414252,20924,26140,29615,16084,21009,28781,29046,15069
38,ND,North Dakota,2005,82.853943,83.169212,86.729141,86.992989,85.323639,85.699211,78.600784,79.053383,81.55764,81.810791,82.702667,83.058586,80.237061,80.684303,86.12262,86.447571,2.2236331,2.1367328,2.2257237,2.1203487,2.914058,2.8088086,3.8044648,3.8227952,1.4446452,1.3893738,1.9249771,1.8585842,2.5517232,2.5343168,3.3623309,3.2510936,20630,25779,30393,17083,20639,28565,30078,16062
38,ND,North Dakota,2006,84.408638,84.669243,88.818932,88.949608,88.827003,89.020454,84.741066,85.10611,76.387993,76.804237,83.168655,83.495598,86.512657,86.749397,88.28688,88.508316,2.0418086,1.9507809,1.4379905,1.3664243,2.2470777,2.1458685,3.6934204,3.5778484,1.5712477,1.5421331,1.784113,1.7160219,1.9328356,1.8531902,2.9005032,2.7789733,20470,25706,30904,17437,20583,28377,30527,16484
38,ND,North Dakota,2007,83.017281,83.374855,87.977844,88.165878,89.540932,89.722244,86.333618,86.670082,78.264816,78.640015,85.96167,86.169579,85.9692,86.243614,78.738907,79.209167,2.4057603,2.311372,1.8038962,1.7149913,2.3688922,2.2594059,4.3864646,4.2803774,1.5625819,1.5105569,1.4182793,1.3535315,2.1424632,2.0616026,3.7685406,3.7847555,20286,25784,30964,17798,20312,28346,30842,16730
38,ND,North Dakota,2008,85.728523,85.898384,80.448334,80.955025,84.248772,84.674904,91.247726,91.334808,79.278221,79.566826,81.188995,81.587875,79.66008,80.102219,88.61013,88.798233,1.6616315,1.5843666,2.5702224,2.5234215,3.2988162,3.2066426,2.4577408,2.3518534,1.4056114,1.3518101,1.909418,1.8566269,2.6562667,2.6487262,2.2511785,2.1394002,20098,25660,31296,18176,20136,28219,31108,17246
38,ND,North Dakota,2009,83.314842,83.555199,90.394012,90.474274,86.434952,86.752495,90.077057,90.222221,78.886597,79.188805,83.458252,83.763618,86.925613,87.150116,82.051666,82.555061,1.7864467,1.7067829,1.2237221,1.162559,2.7498775,2.6367218,2.6173737,2.5020807,1.4828303,1.4336203,1.6321168,1.5670156,1.7712177,1.699169,3.1379499,3.0757222,19376,25200,31830,20033,19372,27726,32150,19058
38,ND,North Dakota,2010,83.66787,83.957932,86.762856,87.049301,90.604279,90.724335,92.196754,92.234695,78.714905,79.045441,83.635277,83.947037,88.997803,89.11554,88.361168,88.580978,2.1624124,2.0684965,2.5995238,2.4933465,1.675045,1.5958844,1.3153812,1.2522501,1.5871968,1.5374908,1.7170727,1.648661,1.1249076,1.0721014,2.0523388,1.9404497,18740,24074,31502,22211,18519,26612,32509,21153
38,ND,North Dakota,2011,89.063744,89.106964,88.859917,89.017281,90.83242,90.930573,87.388046,87.651482,74.460098,74.883301,82.65815,83.007217,86.728691,86.964554,88.407135,88.656418,1.1078982,1.0585568,1.7918237,1.7041624,1.4207808,1.3498479,3.1389019,3.0203099,1.5070792,1.4885433,1.8591398,1.7987717,1.7541267,1.6801947,2.2574961,2.1305318,17829,23259,31395,24049,17470,25495,32831,22929
38,ND,North Dakota,2012,80.222473,80.592819,88.881653,88.958931,88.720146,88.892532,91.070732,91.186264,76.550262,76.909698,83.990356,84.272293,84.668121,84.9907,88.995026,89.221779,2.1285949,2.0509241,1.064366,1.0131651,1.7691331,1.682995,2.2917719,2.189002,1.5199002,1.4747535,1.6794297,1.6122293,2.1262836,2.0513406,1.910939,1.7960591,16888,22686,31152,26411,16748,25125,32938,25204
38,ND,North Dakota,2013,80.166084,80.545319,82.842468,83.283669,88.742722,88.9328,92.619186,92.655823,75.973572,76.366409,81.345261,81.719666,85.531891,85.818085,84.028725,84.541321,2.1805089,2.1020973,2.8609366,2.7774091,1.9110003,1.815017,1.0544071,1.000764,1.6184391,1.5828592,1.9513761,1.8958862,1.8021352,1.7303213,2.7081044,2.613627,16925,22444,30854,28228,18012,25239,33193,27175
38,ND,North Dakota,2014,87.311493,87.396492,82.943657,83.39608,87.86631,88.100922,87.736809,88.034554,75.737801,76.123863,83.381813,83.655579,88.962128,89.083084,87.683167,87.992432,1.4179308,1.3525088,2.9695213,2.8967247,2.1765294,2.072732,2.9732344,2.8502386,1.561381,1.5299599,1.6052806,1.5416049,1.0374063,.98868525,2.0183554,1.8982377,16657,21855,28313,30558,18122,24581,31868,29116
39,OH,Ohio,2001,79.87706,80.42672,83.101784,83.553757,84.515404,84.9505,84.49189,84.871536,74.079376,74.704773,78.354736,78.84594,81.769058,82.217148,84.11898,84.453316,.5452047,.53032768,.59502894,.57304668,.6631186,.63756508,.9326129,.89480197,.38520151,.3881394,.49108037,.48989603,.6242677,.61003697,.71747315,.69363403,381203,489552,467735,356091,342024,470487,466016,344997
39,OH,Ohio,2002,81.151932,81.659729,82.582123,83.047432,84.817177,85.235474,85.278427,85.619362,73.514374,74.144638,79.612587,80.077538,82.404327,82.829483,84.032784,84.373718,.50933361,.49854577,.60710317,.58824933,.6863901,.65775263,.92472863,.88956445,.37420684,.38082072,.47349581,.46668318,.58545893,.5685817,.80640423,.78211099,395957,504997,475667,347035,354765,484897,472990,336257
39,OH,Ohio,2003,81.114136,81.619507,83.105606,83.548866,83.298805,83.782326,85.634026,85.95591,74.701241,75.321739,80.327545,80.775856,81.553886,82.006927,84.494652,84.825615,.51865417,.50706607,.5671491,.54496491,.69524574,.67196876,.93365264,.89679575,.38758954,.38815752,.47523344,.46723366,.58839959,.5770281,.79779339,.77042699,405276,517225,481624,340685,366053,497173,473376,329512
39,OH,Ohio,2004,81.506516,82.001686,84.468391,84.860359,85.5606,85.946663,87.184845,87.443848,74.410103,75.040207,79.548584,80.018867,82.994843,83.409149,84.60334,84.936653,.50854617,.49578935,.56187862,.54309922,.65182155,.6215483,.87230825,.8356778,.36693788,.37326485,.45221844,.4468115,.57724702,.55971664,.7846458,.75825071,407062,519245,485681,350591,369059,498094,475247,339370
39,OH,Ohio,2005,81.285995,81.793236,84.647949,85.034348,85.183487,85.589516,87.454689,87.703033,74.458572,75.088005,80.021599,80.484116,83.910484,84.294006,86.151039,86.429108,.5027687,.48966902,.5375905,.51540041,.67617714,.64526743,.83055818,.79852456,.36245617,.36438859,.45157948,.44337153,.57673794,.55481756,.71574581,.68556905,413148,518102,482427,359792,373117,499260,470951,346772
39,OH,Ohio,2006,81.633636,82.132721,84.461151,84.857895,85.709419,86.088585,88.084373,88.303825,74.043739,74.66906,79.440331,79.91861,84.234406,84.609634,85.017342,85.352753,.49292222,.48346403,.54653615,.52664721,.63433355,.60773122,.76119262,.73189598,.35861844,.36233589,.46538284,.46013603,.54746807,.52913523,.8099575,.7786721,415373,517807,485416,360505,377725,497512,474422,346524
39,OH,Ohio,2007,82.358444,82.843636,84.777229,85.167564,85.465164,85.863869,88.988861,89.169807,75.020714,75.648354,80.557426,81.014061,82.579391,83.022385,84.770157,85.126862,.49122316,.47854617,.54713959,.52644789,.63586384,.60998809,.6473549,.62499064,.39633396,.40063193,.46604517,.45893678,.59824586,.58261138,.84974259,.81827247,420604,516314,486277,357490,383578,497042,474323,342843
