state,year,quartile,gender,life_expectancy
wi,2007,2,male,82.629478
wi,2008,2,male,81.381081
wi,2009,2,male,80.696106
wi,2010,2,male,82.222992
wi,2011,2,male,82.402962
wi,2012,2,male,81.346573
wi,2013,2,male,81.871544
wi,2014,2,male,82.32415
wy,2001,2,male,81.349281
wy,2002,2,male,84.593338
wy,2003,2,male,81.648186
wy,2004,2,male,79.506866
wy,2005,2,male,84.025452
wy,2006,2,male,80.676117
wy,2007,2,male,82.899422
wy,2008,2,male,84.327217
wy,2009,2,male,82.507973
wy,2010,2,male,79.620773
wy,2011,2,male,80.386734
wy,2012,2,male,81.348152
wy,2013,2,male,78.27742
wy,2014,2,male,80.469017
al,2001,3,female,85.225906
al,2002,3,female,86.955605
al,2003,3,female,84.418884
al,2004,3,female,85.775658
al,2005,3,female,86.136047
al,2006,3,female,85.884422
al,2007,3,female,87.09906
al,2008,3,female,85.894005
al,2009,3,female,87.535645
al,2010,3,female,87.273697
al,2011,3,female,87.808784
al,2012,3,female,88.083588
al,2013,3,female,88.151268
al,2014,3,female,87.128548
ak,2001,3,female,84.410446
ak,2002,3,female,89.322495
ak,2003,3,female,85.27372
ak,2004,3,female,86.50045
ak,2005,3,female,83.86731
ak,2006,3,female,86.743042
ak,2007,3,female,87.906601
ak,2008,3,female,88.516586
ak,2009,3,female,87.693626
ak,2010,3,female,85.190605
ak,2011,3,female,88.450905
ak,2012,3,female,83.24308
ak,2013,3,female,87.60659
ak,2014,3,female,88.871986
az,2001,3,female,84.673981
az,2002,3,female,85.311363
az,2003,3,female,88.447563
az,2004,3,female,85.589508
az,2005,3,female,85.559914
az,2006,3,female,85.317513
az,2007,3,female,86.858078
az,2008,3,female,86.545181
az,2009,3,female,86.804123
az,2010,3,female,85.825096
az,2011,3,female,87.482513
az,2012,3,female,88.760483
az,2013,3,female,88.25518
az,2014,3,female,88.789871
ar,2001,3,female,85.852554
ar,2002,3,female,84.100853
ar,2003,3,female,85.458153
ar,2004,3,female,87.086136
ar,2005,3,female,85.361824
ar,2006,3,female,85.677643
ar,2007,3,female,86.432899
ar,2008,3,female,87.306526
ar,2009,3,female,88.456314
ar,2010,3,female,87.533875
ar,2011,3,female,87.518814
ar,2012,3,female,89.732643
ar,2013,3,female,85.383842
ar,2014,3,female,86.638618
ca,2001,3,female,84.727608
ca,2002,3,female,84.834885
ca,2003,3,female,85.156433
ca,2004,3,female,84.679741
ca,2005,3,female,86.489586
ca,2006,3,female,85.410713
ca,2007,3,female,86.705666
ca,2008,3,female,86.590546
ca,2009,3,female,87.397072
ca,2010,3,female,87.211594
ca,2011,3,female,87.34166
ca,2012,3,female,87.477203
ca,2013,3,female,87.619896
ca,2014,3,female,87.852615
co,2001,3,female,87.019913
co,2002,3,female,86.053513
co,2003,3,female,86.918678
co,2004,3,female,85.077339
co,2005,3,female,87.289406
co,2006,3,female,87.053123
co,2007,3,female,87.56813
co,2008,3,female,89.33474
co,2009,3,female,88.236282
co,2010,3,female,86.531189
co,2011,3,female,88.840813
co,2012,3,female,88.194992
co,2013,3,female,86.213966
co,2014,3,female,88.62149
ct,2001,3,female,83.86779
ct,2002,3,female,82.555008
ct,2003,3,female,84.323006
ct,2004,3,female,84.051956
ct,2005,3,female,85.419563
ct,2006,3,female,87.537292
ct,2007,3,female,85.214874
ct,2008,3,female,87.74176
ct,2009,3,female,86.212059
ct,2010,3,female,88.613815
ct,2011,3,female,88.909698
ct,2012,3,female,85.495064
ct,2013,3,female,88.942856
ct,2014,3,female,88.546051
de,2001,3,female,84.584122
de,2002,3,female,82.975403
de,2003,3,female,88.254097
de,2004,3,female,86.647308
de,2005,3,female,89.143326
de,2006,3,female,85.980186
de,2007,3,female,86.337967
de,2008,3,female,83.541901
de,2009,3,female,86.684746
de,2010,3,female,85.571983
de,2011,3,female,85.911263
de,2012,3,female,86.284714
de,2013,3,female,85.016449
de,2014,3,female,87.968536
dc,2001,3,female,84.674484
dc,2002,3,female,81.419762
dc,2003,3,female,87.515358
dc,2004,3,female,88.410721
dc,2005,3,female,86.143509
dc,2006,3,female,81.514145
dc,2007,3,female,87.139503
dc,2008,3,female,89.366852
dc,2009,3,female,89.106667
dc,2010,3,female,91.550674
dc,2011,3,female,88.002609
dc,2012,3,female,86.703476
dc,2013,3,female,89.29451
dc,2014,3,female,81.104019
fl,2001,3,female,86.984695
fl,2002,3,female,85.462143
fl,2003,3,female,86.150764
fl,2004,3,female,86.000504
fl,2005,3,female,85.755486
fl,2006,3,female,85.853271
fl,2007,3,female,87.178391
fl,2008,3,female,87.004692
fl,2009,3,female,87.368645
fl,2010,3,female,87.774567
fl,2011,3,female,87.612267
fl,2012,3,female,87.408836
fl,2013,3,female,87.887672
fl,2014,3,female,87.407684
ga,2001,3,female,85.324425
ga,2002,3,female,85.728355
ga,2003,3,female,84.388481
ga,2004,3,female,85.173065
ga,2005,3,female,86.577286
ga,2006,3,female,86.256119
ga,2007,3,female,87.715019
ga,2008,3,female,86.633179
ga,2009,3,female,87.633881
ga,2010,3,female,86.894653
ga,2011,3,female,87.588097
ga,2012,3,female,87.592583
ga,2013,3,female,87.795425
ga,2014,3,female,86.938606
hi,2001,3,female,85.720398
hi,2002,3,female,82.904442
hi,2003,3,female,86.602585
hi,2004,3,female,88.480988
hi,2005,3,female,85.200516
hi,2006,3,female,87.062691
hi,2007,3,female,88.483215
hi,2008,3,female,88.038666
hi,2009,3,female,85.353195
hi,2010,3,female,86.675949
hi,2011,3,female,85.548378
hi,2012,3,female,90.209221
hi,2013,3,female,88.20446
hi,2014,3,female,91.205315
id,2001,3,female,86.314728
id,2002,3,female,89.500862
id,2003,3,female,85.831383
id,2004,3,female,86.521309
id,2005,3,female,86.629906
id,2006,3,female,88.452904
id,2007,3,female,90.017212
id,2008,3,female,86.744026
id,2009,3,female,88.534241
id,2010,3,female,88.617538
id,2011,3,female,86.861557
id,2012,3,female,87.413002
id,2013,3,female,89.987114
id,2014,3,female,89.753815
il,2001,3,female,83.742722
il,2002,3,female,84.843193
il,2003,3,female,85.146599
il,2004,3,female,84.034554
il,2005,3,female,84.971512
il,2006,3,female,85.102516
il,2007,3,female,85.977104
il,2008,3,female,86.378906
il,2009,3,female,86.075432
il,2010,3,female,86.127068
il,2011,3,female,87.049194
il,2012,3,female,86.380913
il,2013,3,female,86.702789
il,2014,3,female,86.65477
in,2001,3,female,84.469215
in,2002,3,female,83.526138
in,2003,3,female,83.306511
in,2004,3,female,85.250557
in,2005,3,female,84.237701
in,2006,3,female,85.195076
in,2007,3,female,86.397942
in,2008,3,female,86.038048
in,2009,3,female,87.38047
in,2010,3,female,86.8815
in,2011,3,female,88.429214
in,2012,3,female,88.191505
in,2013,3,female,86.904205
in,2014,3,female,87.198914
ia,2001,3,female,84.607964
ia,2002,3,female,85.726959
ia,2003,3,female,84.44352
ia,2004,3,female,87.259079
ia,2005,3,female,86.514702
ia,2006,3,female,84.043053
ia,2007,3,female,88.861275
ia,2008,3,female,88.230324
ia,2009,3,female,88.382545
ia,2010,3,female,88.250336
ia,2011,3,female,88.536377
ia,2012,3,female,88.621803
ia,2013,3,female,89.051003
ia,2014,3,female,88.148743
ks,2001,3,female,84.172501
ks,2002,3,female,84.085419
ks,2003,3,female,85.328903
ks,2004,3,female,84.875084
ks,2005,3,female,84.84462
ks,2006,3,female,88.083496
ks,2007,3,female,87.007523
ks,2008,3,female,85.161598
ks,2009,3,female,87.256859
ks,2010,3,female,84.156235
ks,2011,3,female,85.229858
ks,2012,3,female,88.399788
ks,2013,3,female,89.247887
ks,2014,3,female,89.123344
ky,2001,3,female,85.549248
ky,2002,3,female,85.336823
ky,2003,3,female,84.947365
ky,2004,3,female,85.230171
ky,2005,3,female,87.398216
ky,2006,3,female,86.870575
ky,2007,3,female,84.702705
ky,2008,3,female,84.142242
ky,2009,3,female,87.189476
ky,2010,3,female,88.498444
ky,2011,3,female,86.995491
ky,2012,3,female,88.330338
ky,2013,3,female,87.215752
ky,2014,3,female,86.031891
la,2001,3,female,85.59124
la,2002,3,female,83.578873
la,2003,3,female,84.108894
la,2004,3,female,83.953064
la,2005,3,female,86.661148
la,2006,3,female,87.061745
la,2007,3,female,85.080177
la,2008,3,female,84.439659
la,2009,3,female,85.566826
la,2010,3,female,85.987709
la,2011,3,female,87.850838
la,2012,3,female,89.282043
la,2013,3,female,87.406494
la,2014,3,female,86.677742
me,2001,3,female,86.460526
me,2002,3,female,86.473122
me,2003,3,female,83.865723
me,2004,3,female,86.628403
me,2005,3,female,88.194023
me,2006,3,female,86.195625
me,2007,3,female,85.604324
me,2008,3,female,89.622902
me,2009,3,female,88.937431
me,2010,3,female,87.299599
me,2011,3,female,86.749779
me,2012,3,female,88.05159
me,2013,3,female,86.529434
me,2014,3,female,88.099068
md,2001,3,female,83.302246
md,2002,3,female,87.059631
md,2003,3,female,84.644203
md,2004,3,female,86.197945
md,2005,3,female,85.340614
md,2006,3,female,85.848549
md,2007,3,female,85.158119
md,2008,3,female,86.2714
md,2009,3,female,86.165688
md,2010,3,female,85.94191
md,2011,3,female,86.797791
md,2012,3,female,86.394539
md,2013,3,female,86.133728
md,2014,3,female,86.742081
ma,2001,3,female,84.400703
ma,2002,3,female,84.108429
ma,2003,3,female,83.917519
ma,2004,3,female,85.528435
ma,2005,3,female,86.914673
ma,2006,3,female,86.24086
ma,2007,3,female,85.907166
ma,2008,3,female,87.810974
ma,2009,3,female,87.716553
ma,2010,3,female,86.670639
ma,2011,3,female,86.288986
ma,2012,3,female,88.426582
ma,2013,3,female,88.372299
ma,2014,3,female,87.278198
mi,2001,3,female,84.052223
mi,2002,3,female,84.218582
mi,2003,3,female,85.029175
mi,2004,3,female,85.579216
mi,2005,3,female,85.626884
mi,2006,3,female,87.2686
mi,2007,3,female,86.221069
mi,2008,3,female,87.156593
mi,2009,3,female,87.397209
mi,2010,3,female,87.876366
mi,2011,3,female,88.528854
mi,2012,3,female,87.733635
mi,2013,3,female,88.80999
mi,2014,3,female,87.889481
mn,2001,3,female,84.641327
mn,2002,3,female,86.394173
mn,2003,3,female,86.64357
mn,2004,3,female,85.825172
mn,2005,3,female,86.583015
mn,2006,3,female,88.287788
mn,2007,3,female,88.832329
mn,2008,3,female,87.862167
mn,2009,3,female,86.69648
mn,2010,3,female,88.612534
mn,2011,3,female,89.439537
mn,2012,3,female,88.145081
mn,2013,3,female,88.488174
mn,2014,3,female,89.034195
ms,2001,3,female,85.991348
ms,2002,3,female,86.567223
ms,2003,3,female,87.366302
ms,2004,3,female,86.788467
ms,2005,3,female,85.936447
ms,2006,3,female,87.580254
ms,2007,3,female,84.62233
ms,2008,3,female,86.421722
ms,2009,3,female,87.998512
ms,2010,3,female,82.448387
ms,2011,3,female,87.116692
ms,2012,3,female,86.328873
ms,2013,3,female,86.838013
ms,2014,3,female,88.009926
mo,2001,3,female,84.140038
mo,2002,3,female,84.832817
mo,2003,3,female,86.971336
mo,2004,3,female,84.639183
mo,2005,3,female,87.229996
mo,2006,3,female,86.086334
mo,2007,3,female,87.200348
mo,2008,3,female,88.192268
mo,2009,3,female,87.350037
mo,2010,3,female,88.275528
mo,2011,3,female,86.924911
mo,2012,3,female,87.005653
mo,2013,3,female,86.735031
mo,2014,3,female,88.112923
mt,2001,3,female,81.436737
mt,2002,3,female,89.488449
mt,2003,3,female,82.514992
mt,2004,3,female,88.403664
mt,2005,3,female,86.157799
mt,2006,3,female,86.973251
mt,2007,3,female,89.568344
mt,2008,3,female,89.318542
mt,2009,3,female,86.565147
mt,2010,3,female,85.56282
mt,2011,3,female,88.448288
mt,2012,3,female,87.544266
mt,2013,3,female,82.73246
mt,2014,3,female,85.523651
ne,2001,3,female,84.667374
ne,2002,3,female,85.288185
ne,2003,3,female,87.232491
ne,2004,3,female,85.044426
ne,2005,3,female,86.626556
ne,2006,3,female,86.985237
ne,2007,3,female,89.287849
ne,2008,3,female,87.220581
ne,2009,3,female,88.827812
ne,2010,3,female,87.652321
ne,2011,3,female,89.662659
ne,2012,3,female,89.25457
ne,2013,3,female,88.096146
ne,2014,3,female,89.980743
nv,2001,3,female,82.926941
nv,2002,3,female,82.813034
nv,2003,3,female,87.184677
nv,2004,3,female,83.804268
nv,2005,3,female,85.844566
nv,2006,3,female,84.626892
nv,2007,3,female,85.958191
nv,2008,3,female,83.716095
nv,2009,3,female,86.814804
nv,2010,3,female,85.657845
nv,2011,3,female,86.563171
nv,2012,3,female,84.896614
nv,2013,3,female,85.364075
nv,2014,3,female,86.270241
nh,2001,3,female,84.371658
nh,2002,3,female,85.316658
nh,2003,3,female,85.060234
nh,2004,3,female,87.971519
nh,2005,3,female,84.834091
nh,2006,3,female,87.163704
nh,2007,3,female,87.073555
nh,2008,3,female,87.997757
nh,2009,3,female,89.503418
nh,2010,3,female,90.284119
nh,2011,3,female,86.806335
nh,2012,3,female,87.694969
nh,2013,3,female,85.332954
nh,2014,3,female,87.514244
nj,2001,3,female,82.384972
nj,2002,3,female,84.287704
nj,2003,3,female,83.163452
nj,2004,3,female,83.542168
nj,2005,3,female,84.537613
nj,2006,3,female,84.968475
nj,2007,3,female,85.30825
nj,2008,3,female,86.521423
nj,2009,3,female,86.026054
nj,2010,3,female,86.958511
nj,2011,3,female,86.679039
nj,2012,3,female,85.755608
nj,2013,3,female,87.272324
nj,2014,3,female,87.337288
nm,2001,3,female,86.942398
nm,2002,3,female,83.66761
nm,2003,3,female,87.618011
nm,2004,3,female,84.116302
nm,2005,3,female,87.100655
nm,2006,3,female,85.820038
nm,2007,3,female,87.220642
nm,2008,3,female,86.461739
nm,2009,3,female,89.301399
nm,2010,3,female,89.353004
nm,2011,3,female,87.158966
nm,2012,3,female,87.789291
nm,2013,3,female,89.800797
nm,2014,3,female,84.723846
ny,2001,3,female,84.480789
ny,2002,3,female,85.031082
ny,2003,3,female,84.936867
ny,2004,3,female,85.037682
ny,2005,3,female,84.73909
ny,2006,3,female,84.746513
ny,2007,3,female,85.568199
ny,2008,3,female,85.817902
ny,2009,3,female,87.023689
ny,2010,3,female,87.430374
ny,2011,3,female,86.743629
ny,2012,3,female,86.755806
ny,2013,3,female,87.777481
ny,2014,3,female,88.088112
nc,2001,3,female,86.089104
nc,2002,3,female,86.351982
nc,2003,3,female,86.481209
nc,2004,3,female,86.067719
nc,2005,3,female,85.728264
nc,2006,3,female,86.014763
nc,2007,3,female,85.551781
nc,2008,3,female,87.535362
nc,2009,3,female,87.348251
nc,2010,3,female,88.337692
nc,2011,3,female,88.151291
nc,2012,3,female,87.967918
nc,2013,3,female,87.037704
nc,2014,3,female,88.158218
nd,2001,3,female,87.192581
nd,2002,3,female,85.404503
nd,2003,3,female,85.826126
nd,2004,3,female,82.615974
nd,2005,3,female,85.323639
nd,2006,3,female,88.827003
nd,2007,3,female,89.540932
nd,2008,3,female,84.248772
nd,2009,3,female,86.434952
nd,2010,3,female,90.604279
nd,2011,3,female,90.83242
nd,2012,3,female,88.720146
nd,2013,3,female,88.742722
nd,2014,3,female,87.86631
oh,2001,3,female,84.515404
oh,2002,3,female,84.817177
oh,2003,3,female,83.298805
oh,2004,3,female,85.5606
oh,2005,3,female,85.183487
oh,2006,3,female,85.709419
oh,2007,3,female,85.465164
oh,2008,3,female,88.01107
oh,2009,3,female,87.363281
oh,2010,3,female,87.629486
oh,2011,3,female,86.683769
oh,2012,3,female,87.86586
oh,2013,3,female,88.421524
oh,2014,3,female,87.740944
ok,2001,3,female,83.504776
ok,2002,3,female,84.383575
ok,2003,3,female,83.560287
ok,2004,3,female,85.600304
ok,2005,3,female,84.68367
ok,2006,3,female,87.227455
ok,2007,3,female,85.284279
ok,2008,3,female,85.931953
ok,2009,3,female,86.121071
ok,2010,3,female,85.671356
ok,2011,3,female,86.663063
ok,2012,3,female,87.596764
ok,2013,3,female,87.315956
ok,2014,3,female,85.909668
or,2001,3,female,83.580154
or,2002,3,female,83.274185
or,2003,3,female,85.657944
or,2004,3,female,84.560104
or,2005,3,female,87.058624
or,2006,3,female,87.832512
or,2007,3,female,87.601845
or,2008,3,female,88.008408
or,2009,3,female,88.451149
or,2010,3,female,87.632988
or,2011,3,female,88.033318
or,2012,3,female,88.800026
or,2013,3,female,89.511604
or,2014,3,female,87.90731
pa,2001,3,female,84.44989
pa,2002,3,female,85.325821
pa,2003,3,female,85.173241
pa,2004,3,female,85.248505
pa,2005,3,female,86.652084
pa,2006,3,female,87.161812
pa,2007,3,female,86.049957
pa,2008,3,female,87.091362
pa,2009,3,female,86.634529
pa,2010,3,female,87.398537
pa,2011,3,female,87.458633
pa,2012,3,female,87.970886
pa,2013,3,female,87.584373
pa,2014,3,female,88.120483
ri,2001,3,female,84.203064
ri,2002,3,female,87.086609
ri,2003,3,female,86.406822
ri,2004,3,female,81.954567
ri,2005,3,female,85.204445
ri,2006,3,female,85.316757
ri,2007,3,female,86.88681
ri,2008,3,female,88.004784
ri,2009,3,female,86.395912
ri,2010,3,female,85.383949
ri,2011,3,female,87.434273
ri,2012,3,female,88.947357
ri,2013,3,female,85.911026
ri,2014,3,female,89.081146
sc,2001,3,female,86.207901
sc,2002,3,female,84.05233
sc,2003,3,female,87.379723
sc,2004,3,female,86.794716
sc,2005,3,female,85.620461
sc,2006,3,female,86.824738
sc,2007,3,female,86.307747
sc,2008,3,female,88.385582
sc,2009,3,female,87.425667
sc,2010,3,female,88.440575
sc,2011,3,female,87.250443
sc,2012,3,female,86.224564
sc,2013,3,female,86.570465
sc,2014,3,female,86.608841
sd,2001,3,female,89.486351
sd,2002,3,female,90.457306
sd,2003,3,female,83.635826
sd,2004,3,female,82.610046
sd,2005,3,female,84.873138
sd,2006,3,female,89.064568
sd,2007,3,female,87.40255
sd,2008,3,female,89.607475
sd,2009,3,female,85.644203
sd,2010,3,female,86.554344
sd,2011,3,female,89.061996
sd,2012,3,female,86.705452
sd,2013,3,female,86.558525
sd,2014,3,female,88.453156
tn,2001,3,female,85.419884
tn,2002,3,female,86.299225
tn,2003,3,female,84.982513
tn,2004,3,female,84.559608
tn,2005,3,female,86.338638
tn,2006,3,female,86.053787
tn,2007,3,female,88.080795
tn,2008,3,female,86.748062
tn,2009,3,female,86.302559
tn,2010,3,female,86.507599
tn,2011,3,female,86.547264
tn,2012,3,female,86.498978
tn,2013,3,female,88.237701
tn,2014,3,female,87.8992
tx,2001,3,female,83.010323
tx,2002,3,female,83.802773
tx,2003,3,female,85.117424
tx,2004,3,female,86.028542
tx,2005,3,female,86.089371
tx,2006,3,female,86.736664
tx,2007,3,female,86.201843
tx,2008,3,female,86.886902
tx,2009,3,female,86.479851
tx,2010,3,female,86.782852
tx,2011,3,female,86.863396
tx,2012,3,female,86.053291
tx,2013,3,female,86.798683
tx,2014,3,female,87.240463
ut,2001,3,female,85.580482
ut,2002,3,female,84.367371
ut,2003,3,female,83.942535
ut,2004,3,female,87.325768
ut,2005,3,female,86.146835
ut,2006,3,female,86.349121
ut,2007,3,female,89.226639
ut,2008,3,female,88.949715
ut,2009,3,female,89.784264
ut,2010,3,female,87.280319
ut,2011,3,female,90.612869
ut,2012,3,female,84.436531
ut,2013,3,female,88.461304
ut,2014,3,female,87.277672
vt,2001,3,female,85.365944
vt,2002,3,female,87.114235
vt,2003,3,female,87.728828
vt,2004,3,female,84.573395
vt,2005,3,female,84.770966
vt,2006,3,female,85.495842
vt,2007,3,female,87.305199
vt,2008,3,female,89.782829
vt,2009,3,female,89.715469
vt,2010,3,female,84.256325
vt,2011,3,female,87.710381
vt,2012,3,female,87.115433
vt,2013,3,female,89.784988
vt,2014,3,female,87.423737
va,2001,3,female,84.323601
va,2002,3,female,85.285408
va,2003,3,female,84.850922
va,2004,3,female,85.532669
va,2005,3,female,83.881035
va,2006,3,female,85.665787
va,2007,3,female,86.865334
va,2008,3,female,86.575546
va,2009,3,female,85.368134
va,2010,3,female,87.94326
va,2011,3,female,86.905609
va,2012,3,female,87.350304
va,2013,3,female,87.169991
va,2014,3,female,88.448914
wa,2001,3,female,83.600952
wa,2002,3,female,86.507133
wa,2003,3,female,85.042488
wa,2004,3,female,86.304108
wa,2005,3,female,85.385979
wa,2006,3,female,84.531052
wa,2007,3,female,86.7416
wa,2008,3,female,87.129601
wa,2009,3,female,87.640717
wa,2010,3,female,88.765404
wa,2011,3,female,87.554398
wa,2012,3,female,87.518188
wa,2013,3,female,88.695442
wa,2014,3,female,88.386436
wv,2001,3,female,85.090546
wv,2002,3,female,83.917671
wv,2003,3,female,83.127556
wv,2004,3,female,87.017403
wv,2005,3,female,88.23362
wv,2006,3,female,85.877754
wv,2007,3,female,85.523514
wv,2008,3,female,84.666588
wv,2009,3,female,87.496437
wv,2010,3,female,86.74321
wv,2011,3,female,89.233337
wv,2012,3,female,85.532112
wv,2013,3,female,86.436783
wv,2014,3,female,85.718063
wi,2001,3,female,85.223503
wi,2002,3,female,85.311935
wi,2003,3,female,85.778107
wi,2004,3,female,84.214775
wi,2005,3,female,85.650009
wi,2006,3,female,87.454727
wi,2007,3,female,86.713562
wi,2008,3,female,87.731438
wi,2009,3,female,89.095337
wi,2010,3,female,87.75119
wi,2011,3,female,88.193947
wi,2012,3,female,87.408058
wi,2013,3,female,88.7183
wi,2014,3,female,88.22892
wy,2001,3,female,86.175797
wy,2002,3,female,88.937279
wy,2003,3,female,85.70208
wy,2004,3,female,83.939163
wy,2005,3,female,87.536041
wy,2006,3,female,84.842491
wy,2007,3,female,87.010651
wy,2008,3,female,89.564316
wy,2009,3,female,85.943916
wy,2010,3,female,83.545784
wy,2011,3,female,89.502655
wy,2012,3,female,87.116325
wy,2013,3,female,85.905655
wy,2014,3,female,88.965973
al,2001,3,male,83.17659
al,2002,3,male,83.274559
al,2003,3,male,83.429283
al,2004,3,male,82.533165
al,2005,3,male,82.112114
al,2006,3,male,82.046326
al,2007,3,male,83.935486
al,2008,3,male,84.006775
al,2009,3,male,83.800591
al,2010,3,male,82.526802
al,2011,3,male,83.211082
al,2012,3,male,83.816254
al,2013,3,male,82.101791
al,2014,3,male,83.022316
ak,2001,3,male,80.186981
ak,2002,3,male,84.215454
ak,2003,3,male,81.174332
ak,2004,3,male,84.442093
ak,2005,3,male,86.705109
ak,2006,3,male,82.834045
ak,2007,3,male,86.960732
ak,2008,3,male,86.519264
ak,2009,3,male,82.68409
ak,2010,3,male,84.946007
ak,2011,3,male,84.416298
ak,2012,3,male,84.161674
ak,2013,3,male,80.397537
ak,2014,3,male,85.386139
az,2001,3,male,83.820496
az,2002,3,male,82.451294
az,2003,3,male,82.217964
az,2004,3,male,83.82888
az,2005,3,male,83.793831
az,2006,3,male,84.178062
az,2007,3,male,82.473717
az,2008,3,male,85.286942
az,2009,3,male,84.36718
az,2010,3,male,85.39801
az,2011,3,male,84.540657
az,2012,3,male,85.260338
az,2013,3,male,85.151711
az,2014,3,male,84.008728
ar,2001,3,male,80.818123
ar,2002,3,male,81.682251
ar,2003,3,male,77.601028
ar,2004,3,male,78.79287
ar,2005,3,male,82.952271
ar,2006,3,male,82.019684
ar,2007,3,male,84.911888
ar,2008,3,male,82.825455
ar,2009,3,male,82.893517
ar,2010,3,male,83.893745
ar,2011,3,male,83.905952
ar,2012,3,male,80.898003
ar,2013,3,male,83.097954
ar,2014,3,male,83.970284
ca,2001,3,male,82.298004
ca,2002,3,male,82.051414
ca,2003,3,male,83.429642
ca,2004,3,male,83.346313
ca,2005,3,male,83.427223
ca,2006,3,male,83.950371
ca,2007,3,male,83.134209
ca,2008,3,male,84.261787
ca,2009,3,male,83.869514
ca,2010,3,male,83.609093
ca,2011,3,male,83.939613
ca,2012,3,male,84.271027
ca,2013,3,male,84.481712
ca,2014,3,male,85.081573
co,2001,3,male,82.642876
co,2002,3,male,83.774567
co,2003,3,male,86.043396
co,2004,3,male,84.846397
co,2005,3,male,83.278633
co,2006,3,male,84.953255
co,2007,3,male,85.484024
co,2008,3,male,85.350685
co,2009,3,male,86.001389
co,2010,3,male,84.894585
co,2011,3,male,85.838844
co,2012,3,male,85.675995
co,2013,3,male,86.541626
co,2014,3,male,85.85289
ct,2001,3,male,81.749893
ct,2002,3,male,83.045403
ct,2003,3,male,81.402046
ct,2004,3,male,82.257278
ct,2005,3,male,84.306053
ct,2006,3,male,83.376175
ct,2007,3,male,85.373169
ct,2008,3,male,83.806183
ct,2009,3,male,84.295494
ct,2010,3,male,80.945534
ct,2011,3,male,83.099266
ct,2012,3,male,85.862007
ct,2013,3,male,84.089409
ct,2014,3,male,86.499565
de,2001,3,male,78.432518
de,2002,3,male,84.942467
de,2003,3,male,82.109322
de,2004,3,male,81.104889
de,2005,3,male,81.279396
de,2006,3,male,82.261696
de,2007,3,male,83.542557
de,2008,3,male,83.175995
de,2009,3,male,85.172333
de,2010,3,male,84.050011
de,2011,3,male,82.939713
de,2012,3,male,86.270737
de,2013,3,male,83.534027
de,2014,3,male,83.972176
dc,2001,3,male,81.318893
dc,2002,3,male,82.048706
dc,2003,3,male,83.124603
dc,2004,3,male,76.39109
dc,2005,3,male,80.65136
dc,2006,3,male,78.905296
dc,2007,3,male,74.796364
dc,2008,3,male,78.400566
dc,2009,3,male,83.052147
dc,2010,3,male,76.678726
dc,2011,3,male,80.907822
dc,2012,3,male,75.18338
dc,2013,3,male,83.437592
dc,2014,3,male,83.802765
fl,2001,3,male,82.841599
fl,2002,3,male,83.029373
fl,2003,3,male,82.185936
fl,2004,3,male,81.900406
fl,2005,3,male,83.221924
fl,2006,3,male,83.134796
fl,2007,3,male,84.065887
fl,2008,3,male,83.270226
fl,2009,3,male,84.147934
fl,2010,3,male,83.470833
fl,2011,3,male,83.726753
fl,2012,3,male,83.016151
fl,2013,3,male,83.78257
fl,2014,3,male,84.248032
ga,2001,3,male,82.429359
ga,2002,3,male,80.627548
ga,2003,3,male,82.342293
ga,2004,3,male,82.082993
ga,2005,3,male,83.043472
ga,2006,3,male,83.710609
ga,2007,3,male,82.923889
ga,2008,3,male,80.738937
ga,2009,3,male,83.114761
ga,2010,3,male,82.71386
ga,2011,3,male,83.318222
ga,2012,3,male,83.220078
ga,2013,3,male,83.294571
ga,2014,3,male,83.695045
hi,2001,3,male,83.512917
hi,2002,3,male,82.390091
hi,2003,3,male,83.655785
hi,2004,3,male,86.488632
hi,2005,3,male,82.671272
hi,2006,3,male,83.528534
hi,2007,3,male,85.256584
hi,2008,3,male,81.638634
hi,2009,3,male,84.599434
hi,2010,3,male,86.5075
hi,2011,3,male,87.223763
hi,2012,3,male,86.460503
hi,2013,3,male,86.009377
hi,2014,3,male,85.453476
id,2001,3,male,83.006905
id,2002,3,male,86.023712
id,2003,3,male,85.098198
id,2004,3,male,86.793007
id,2005,3,male,87.087303
id,2006,3,male,86.407196
id,2007,3,male,84.147827
id,2008,3,male,85.09243
id,2009,3,male,87.271851
id,2010,3,male,84.512367
id,2011,3,male,85.123589
id,2012,3,male,86.518372
id,2013,3,male,85.425636
id,2014,3,male,85.125748
il,2001,3,male,80.4562
il,2002,3,male,80.415627
il,2003,3,male,82.305046
il,2004,3,male,82.495712
il,2005,3,male,83.326775
il,2006,3,male,81.677155
il,2007,3,male,82.714905
il,2008,3,male,82.712013
il,2009,3,male,82.557693
il,2010,3,male,81.67881
il,2011,3,male,83.794838
il,2012,3,male,82.868675
il,2013,3,male,83.948067
il,2014,3,male,83.250443
in,2001,3,male,83.27037
in,2002,3,male,82.032166
in,2003,3,male,82.323502
in,2004,3,male,83.028152
in,2005,3,male,81.843323
in,2006,3,male,83.646721
in,2007,3,male,84.194435
in,2008,3,male,82.623688
in,2009,3,male,84.815323
in,2010,3,male,84.325455
in,2011,3,male,83.384354
in,2012,3,male,83.59375
in,2013,3,male,82.430977
in,2014,3,male,84.88829
ia,2001,3,male,82.150322
ia,2002,3,male,84.289169
ia,2003,3,male,82.700142
